S,X1,X2,X3,A,Y_1,Y_0,d_pop,d_out,epsilon,inter,Y
0,-.8950075,.1499944,1.213962,0,.5739413,.4689488,.1049925,.1049925,,,
0,-.6979422,-.5070391,-.2749363,0,-1.17786,-1.479918,.3020579,.3020579,,,
0,1.473896,-.1185295,1.275705,0,5.104967,2.631071,2.473896,2.473896,,,
0,.4817161,1.827966,.6758987,0,4.467297,2.98558,1.481716,1.481716,,,
0,1.294579,2.405287,.9219146,0,6.916359,4.62178,2.294579,2.294579,,,
0,.9248543,-.4790055,-.1961287,0,2.174574,.2497201,1.924854,1.924854,,,
0,-1.043364,1.342589,1.590696,0,1.846558,1.889922,-.0433637,-.0433637,,,
0,.2176095,1.048853,.8983646,0,3.382437,2.164827,1.217609,1.217609,,,
0,-.54311,-.582707,.3545813,0,-.3143456,-.7712356,.45689,.45689,,,
0,.8633747,-.5931184,.2247693,0,2.3584,.4950255,1.863375,1.863375,,,
0,-.1570246,.5859557,.7199064,0,1.991813,1.148838,.8429754,.8429754,,,
0,-.1286384,.1213342,.5174578,0,1.381515,.5101537,.8713616,.8713616,,,
0,.2202999,.5188861,-.8297694,0,1.129717,-.0905833,1.2203,1.2203,,,
0,-1.548027,.4413097,-.0463815,0,-1.701127,-1.153099,-.5480274,-.5480274,,,
0,-.1373788,-.6112466,.0208115,0,.1348072,-.727814,.8626212,.8626212,,,
0,-1.565121,1.250072,-.6220472,0,-1.502217,-.9370962,-.5651212,-.5651212,,,
0,.4968962,-.4084079,-.4139131,0,1.171471,-.3254248,1.496896,1.496896,,,
0,-1.553427,.0766288,-.1497783,0,-2.180003,-1.626576,-.5534266,-.5534266,,,
0,-.0224906,-.3556672,1.99977,0,2.599122,1.621612,.9775095,.9775095,,,
0,-.9218621,1.122293,-1.4214,0,-1.142831,-1.220969,.0781379,.0781379,,,
0,1.612447,-.9501845,-.7804083,0,2.494301,-.118146,2.612447,2.612447,,,
0,-.4228905,-.1847582,-.5223979,0,-.5529372,-1.130047,.5771094,.5771094,,,
0,.154991,-.8535584,-.0670587,0,.3893648,-.7656261,1.154991,1.154991,,,
0,2.486132,.1821894,.902343,0,7.056797,3.570665,3.486132,3.486132,,,
0,-.623136,-1.16597,.7092299,0,-.7030122,-1.079876,.376864,.376864,,,
0,1.824194,-.7031727,.3632519,0,4.308467,1.484273,2.824194,2.824194,,,
0,.1662048,-1.243532,.1160374,0,.2049147,-.9612901,1.166205,1.166205,,,
0,-.3719562,-1.236663,-2.289537,0,-3.270113,-3.898157,.6280439,.6280439,,,
0,2.449432,1.383232,1.891635,0,9.17373,5.724298,3.449432,3.449432,,,
0,.0295856,1.706303,-.3673844,0,2.39809,1.368504,1.029585,1.029585,,,
0,-.2497015,1.122088,-.7073144,0,.9153703,.1650719,.7502985,.7502985,,,
0,.637827,-.1542235,.6485441,0,2.769974,1.132148,1.637827,1.637827,,,
0,-.9680315,-1.227516,-.3703725,0,-2.533951,-2.56592,.0319686,.0319686,,,
0,-.9037426,.9827819,1.378228,0,1.553525,1.457267,.0962574,.0962574,,,
0,1.106115,-.3594288,.5501854,0,3.402986,1.296871,2.106114,2.106114,,,
0,1.251291,.1113233,-.5313995,0,3.082505,.8312143,2.251291,2.251291,,,
0,1.107167,.0448933,-2.153095,0,1.106132,-1.001035,2.107167,2.107167,,,
0,-.1424973,1.248589,-.2223957,0,1.741199,.8836961,.8575026,.8575026,,,
0,-3.743221,.2432928,-2.232669,0,-8.475818,-5.732597,-2.743221,-2.743221,,,
0,.507149,-1.13196,-.8654281,0,.0169097,-1.490239,1.507149,1.507149,,,
0,.5167853,.6503124,-.4524614,0,2.231421,.7146363,1.516785,1.516785,,,
0,-.802922,-.5800261,-1.188823,0,-2.374693,-2.571771,.197078,.197078,,,
0,-1.351709,1.899391,-.6876723,0,-.4916998,-.1399905,-.3517092,-.3517092,,,
0,.6319475,-.5349085,.6432809,0,2.372267,.7403198,1.631947,1.631947,,,
0,1.21132,-.6606494,-.990169,0,1.771821,-.4394988,2.21132,2.21132,,,
0,.1782746,-.4403281,.5251821,0,1.441403,.2631285,1.178275,1.178275,,,
0,-1.371845,-.0813959,.887331,0,-.9377556,-.5659103,-.3718454,-.3718454,,,
0,.2537581,-2.677916,-1.018006,0,-2.188406,-3.442164,1.253758,1.253758,,,
0,.9473462,.2273238,.7145115,0,3.836528,1.889181,1.947346,1.947346,,,
0,1.347642,-1.604701,-.2932104,0,1.797373,-.5502691,2.347642,2.347642,,,
0,.6319113,-2.323392,.5517092,0,.4921402,-1.139771,1.631911,1.631911,,,
0,.1520178,.5794846,-.4687566,0,1.414764,.2627459,1.152018,1.152018,,,
0,-.3527303,-1.143673,.4484181,0,-.4007151,-1.047985,.6472697,.6472697,,,
0,-.7446637,.5371565,-.1690851,0,-.1212559,-.3765923,.2553363,.2553363,,,
0,.9974594,-.187147,-.3845973,0,2.423175,.4257152,1.997459,1.997459,,,
0,.2879434,1.90149,-.2149581,0,3.262419,1.974475,1.287943,1.287943,,,
0,.7264476,.8862228,-.9543877,0,2.38473,.6582826,1.726448,1.726448,,,
0,-1.485671,1.009316,1.932741,0,.9707158,1.456386,-.4856706,-.4856706,,,
0,2.248941,1.141225,2.090693,0,8.729801,5.480859,3.248942,3.248942,,,
0,.1393385,.2761305,1.014337,0,2.569144,1.429806,1.139338,1.139338,,,
0,2.193325,.8743647,2.111711,0,8.372726,5.179401,3.193325,3.193325,,,
0,-.0340049,-.6804373,-2.302081,0,-2.050528,-3.016523,.9659951,.9659951,,,
0,-1.051262,1.049662,.7746966,0,.7218359,.7730975,-.0512615,-.0512615,,,
0,.9707504,.8923048,-.7523696,0,3.081436,1.110686,1.97075,1.97075,,,
0,.0866934,-1.84068,-2.071971,0,-2.739264,-3.825958,1.086694,1.086694,,,
0,-.0159021,1.162988,.2593823,0,2.390566,1.406469,.9840978,.9840978,,,
0,-1.382425,-1.835443,-.4912207,0,-4.091514,-3.709089,-.3824251,-.3824251,,,
0,.5628048,.1630317,.5366022,0,2.825243,1.262439,1.562805,1.562805,,,
0,.0629277,-.3786995,-.0806476,0,.6665083,-.3964194,1.062928,1.062928,,,
0,-.6802859,.981245,.6462987,0,1.266972,.9472579,.3197142,.3197142,,,
0,.2394722,.6931749,.7860708,0,2.95819,1.718718,1.239472,1.239472,,,
0,-1.357682,-1.086458,.6828572,0,-2.118965,-1.761283,-.3576821,-.3576821,,,
0,-.4743957,-.5616143,.339518,0,-.1708876,-.696492,.5256044,.5256044,,,
0,-1.495572,.2572238,.7007989,0,-1.033121,-.5375493,-.495572,-.495572,,,
0,.5551524,-.6522999,.2286884,0,1.686693,.1315408,1.555152,1.555152,,,
0,-.1256026,.6087057,1.584571,0,2.942072,2.067674,.8743975,.8743975,,,
0,1.031894,.1337342,-.2360522,0,2.961471,.9295764,2.031894,2.031894,,,
0,-.9579218,1.123063,-.0354745,0,.1717445,.1296663,.0420782,.0420782,,,
0,.5344514,-.0611268,2.878157,0,4.885933,3.351482,1.534452,1.534452,,,
0,-2.989614,-.4090358,-.9206344,0,-6.308897,-4.319283,-1.989614,-1.989614,,,
0,.4009179,1.555385,-1.529358,0,1.827862,.4269441,1.400918,1.400918,,,
0,2.581664,1.950432,1.092184,0,9.205944,5.62428,3.581664,3.581664,,,
0,-.326237,-.4392352,-.2146642,0,-.3063734,-.9801363,.673763,.673763,,,
0,-1.244522,-.6677264,.5620049,0,-1.594766,-1.350244,-.2445223,-.2445223,,,
0,.334695,-1.792725,.2320506,0,.1087152,-1.22598,1.334695,1.334695,,,
0,.053879,-.1652274,-1.407894,0,-.4653638,-1.519243,1.053879,1.053879,,,
0,-.1254137,.5370135,-.882621,0,.403565,-.4710212,.8745863,.8745863,,,
0,.9211847,-2.008417,.0578622,0,.8918146,-1.02937,1.921185,1.921185,,,
0,-1.326239,-.67061,-.2767656,0,-2.599854,-2.273615,-.3262391,-.3262391,,,
0,.3451191,1.691949,-1.025029,0,2.357158,1.012039,1.345119,1.345119,,,
0,-.5216343,1.574921,.2485239,0,1.780177,1.301811,.4783657,.4783657,,,
0,-.7252179,.7979869,1.475685,0,1.823236,1.548454,.2747821,.2747821,,,
0,1.27692,.1973201,-.2786492,0,3.47251,1.19559,2.27692,2.27692,,,
0,.4346256,.1829535,.9446806,0,2.996885,1.56226,1.434626,1.434626,,,
0,-1.100755,.8408147,-.2522689,0,-.6129649,-.5122095,-.1007553,-.1007553,,,
0,-.3012297,.5689147,-.3704588,0,.5959965,-.1027738,.6987703,.6987703,,,
0,-.3291851,-1.520853,-.2143101,0,-1.393533,-2.064348,.670815,.670815,,,
0,1.61816,-.3208569,.0477413,0,3.963204,1.345044,2.61816,2.61816,,,
0,-.0822129,-.0442201,1.220488,0,2.011842,1.094055,.9177871,.9177871,,,
0,-1.26748,-1.332343,-.5369234,0,-3.404227,-3.136747,-.2674804,-.2674804,,,
0,2.392862,.4847094,-.6384085,0,5.632024,2.239162,3.392862,3.392862,,,
0,-.402994,.2635436,.7738469,0,1.231403,.6343965,.597006,.597006,,,
0,-.2994743,-.5882205,1.858007,0,1.670838,.970312,.7005256,.7005256,,,
0,1.161832,1.095098,-.3659734,0,4.052789,1.890957,2.161833,2.161833,,,
0,-.9756353,-2.186277,1.046547,0,-2.091,-2.115365,.0243647,.0243647,,,
0,-.3075039,.3692587,.2103535,0,.9646044,.2721083,.6924961,.6924961,,,
0,-1.050595,.0801936,-.8773283,0,-1.898324,-1.847729,-.0505946,-.0505946,,,
0,-.1902145,.7226011,-.0522541,0,1.289918,.4801325,.8097855,.8097855,,,
0,-.4429484,-.7847546,-.507641,0,-1.178293,-1.735344,.5570515,.5570515,,,
0,.3127261,-.8443526,.8603483,0,1.641448,.3287218,1.312726,1.312726,,,
0,.7284828,.5970594,-1.42699,0,1.627035,-.1014476,1.728483,1.728483,,,
0,-.6856704,1.148391,.2522507,0,1.029301,.7149715,.3143296,.3143296,,,
0,1.725623,.1129263,-.7873818,0,3.77679,1.051167,2.725623,2.725623,,,
0,2.489411,-.105023,-.0624373,0,5.811362,2.321951,3.489411,3.489411,,,
0,-.8020486,-.1894396,1.923879,0,1.130342,.9323909,.1979513,.1979513,,,
0,.1260085,.2762618,-1.076508,0,.4517706,-.6742379,1.126009,1.126009,,,
0,.1369129,2.074111,-.93072,0,2.417217,1.280304,1.136913,1.136913,,,
0,.9102755,.2693359,.0226665,0,3.112553,1.202278,1.910276,1.910276,,,
0,1.529971,.4088061,1.114149,0,5.582898,3.052927,2.529971,2.529971,,,
0,-.7039812,-1.359349,.1677901,0,-1.599521,-1.89554,.2960187,.2960187,,,
0,-.0105532,-.6647866,-.1269195,0,.1871875,-.8022593,.9894468,.9894468,,,
0,.1891346,.2811049,.1513576,0,1.810732,.6215971,1.189135,1.189135,,,
0,1.063423,-.7659058,.4389659,0,2.799906,.736483,2.063423,2.063423,,,
0,2.28562,-.5232317,.936251,0,5.984259,2.698639,3.28562,3.28562,,,
0,.0616801,-.3707652,1.794946,0,2.547541,1.485861,1.06168,1.06168,,,
0,-1.043017,.5252599,.0728307,0,-.4879432,-.4449263,-.0430169,-.0430169,,,
0,-1.739186,.1534746,-.667482,0,-2.992379,-2.253193,-.7391858,-.7391858,,,
0,-.7803915,.600016,-.7617245,0,-.7224916,-.9421,.2196085,.2196085,,,
0,1.095283,-1.167479,-.3735358,0,1.649552,-.4457316,2.095283,2.095283,,,
0,-.9440874,-1.048361,-.3845488,0,-2.321085,-2.376997,.0559125,.0559125,,,
0,1.295602,-.7290443,-.2563135,0,2.605847,.3102445,2.295602,2.295602,,,
0,.4021671,-1.054968,-.4331872,0,.3161789,-1.085988,1.402167,1.402167,,,
0,-.8717459,-.9518859,.3192294,0,-1.376148,-1.504402,.1282541,.1282541,,,
0,1.112262,-.2189678,-.0206609,0,2.984894,.8726328,2.112262,2.112262,,,
0,-.6665555,1.249644,.1941409,0,1.110674,.7772297,.3334444,.3334444,,,
0,-.1924801,1.238317,2.068438,0,3.921795,3.114275,.8075199,.8075199,,,
0,-1.137813,-.0222923,1.459092,0,.1611729,.2989861,-.1378132,-.1378132,,,
0,-.4123003,3.323394,1.507808,0,5.006601,4.418902,.5876994,.5876994,,,
0,-1.389038,.9015616,-.8167287,0,-1.693243,-1.304205,-.3890381,-.3890381,,,
0,-.3242091,1.321048,1.843777,0,3.516407,2.840616,.6757908,.6757908,,,
0,-1.742669,.2424324,1.436413,0,-.8064915,-.063823,-.7426685,-.7426685,,,
0,-.4024775,.1865451,1.804027,0,2.185617,1.588095,.5975225,.5975225,,,
0,.1439722,-.3435331,.0350584,0,.9794698,-.1645024,1.143972,1.143972,,,
0,-.0814101,-.1864537,1.20057,0,1.851297,.9327065,.91859,.91859,,,
0,-.3557333,.5495558,-.0956886,0,.7424006,.0981339,.6442667,.6442667,,,
0,1.930796,.4007877,1.024812,0,6.287191,3.356395,2.930795,2.930795,,,
0,-1.763529,1.793962,1.082521,0,.3494248,1.112954,-.7635288,-.7635288,,,
0,-.2261053,-.138795,-.7818485,0,-.372854,-1.146749,.7738947,.7738947,,,
0,.7679082,1.928614,-1.366657,0,3.097773,1.329865,1.767908,1.767908,,,
0,.0402253,-.1983494,1.083334,0,1.965435,.9252095,1.040225,1.040225,,,
0,1.370248,1.061132,.4135123,0,5.215141,2.844893,2.370248,2.370248,,,
0,-.1405013,.074662,1.957445,0,2.751104,1.891605,.8594986,.8594986,,,
0,-.2837898,.4731055,.8143328,0,1.719859,1.003649,.7162102,.7162102,,,
0,-.3579709,.1776093,-.6281753,0,-.1665077,-.8085369,.6420292,.6420292,,,
0,.2131547,-.1272849,-.1011625,0,1.197862,-.0152927,1.213155,1.213155,,,
0,-1.048454,1.768603,1.207657,0,1.879354,1.927807,-.0484536,-.0484536,,,
0,-.0251774,.8339767,-1.171038,0,.6125844,-.3622383,.9748226,.9748226,,,
0,.1782797,-.3822345,1.178946,0,2.153271,.9749916,1.17828,1.17828,,,
0,-.1116738,.1212887,.3744271,0,1.272368,.384042,.8883262,.8883262,,,
0,-.3968968,.2528511,-.6442596,0,-.1852021,-.7883053,.6031032,.6031032,,,
0,-.8364977,-.1680246,.0607443,0,-.7802757,-.943778,.1635023,.1635023,,,
0,1.443698,1.365097,-1.194812,0,4.05768,1.613983,2.443697,2.443697,,,
0,-.2446787,-1.508917,.5427137,0,-.4555605,-1.210882,.7553213,.7553213,,,
0,-1.071639,-1.051419,.6346456,0,-1.560051,-1.488413,-.0716388,-.0716388,,,
0,.8193399,.0488624,-1.102122,0,1.58542,-.23392,1.81934,1.81934,,,
0,.8854306,1.639897,-.5189375,0,3.89182,2.00639,1.885431,1.885431,,,
0,-2.808087,-.6039506,-.861218,0,-6.081343,-4.273256,-1.808087,-1.808087,,,
0,.0161547,.3215444,.0895637,0,1.443418,.4272628,1.016155,1.016155,,,
0,.291028,.7159801,.0220864,0,2.320122,1.029094,1.291028,1.291028,,,
0,-.7505148,.2991823,-.3531623,0,-.5550097,-.8044949,.2494852,.2494852,,,
0,.5620074,-.1233712,-1.013018,0,.9876252,-.5743821,1.562007,1.562007,,,
0,1.881399,2.994468,-.5912431,0,7.166023,4.284624,2.881399,2.881399,,,
0,-.1404855,-1.4726,-.0013824,0,-.7549538,-1.614468,.8595145,.8595145,,,
0,.5844059,1.180641,.1989375,0,3.54839,1.963984,1.584406,1.584406,,,
0,.9883009,-.4542823,-1.739062,0,.7832576,-1.205043,1.988301,1.988301,,,
0,1.581226,-.5857217,.4818693,0,4.058599,1.477373,2.581225,2.581225,,,
0,1.400024,.8129956,-.534559,0,4.078485,1.67846,2.400024,2.400024,,,
0,-1.367962,.1585699,.8689423,0,-.7084121,-.3404499,-.3679621,-.3679621,,,
0,-.1555443,-1.424454,.969979,0,.2344366,-.6100191,.8444557,.8444557,,,
0,-.1345461,-.1721941,-.1081716,0,.4505421,-.4149118,.8654538,.8654538,,,
0,-1.119016,-1.59957,-1.836116,0,-4.673719,-4.554703,-.1190166,-.1190166,,,
0,.2354003,.3049352,1.80193,0,3.577666,2.342266,1.2354,1.2354,,,
0,-.6962088,1.67203,-.7797522,0,.4998602,.196069,.3037912,.3037912,,,
0,1.257614,-.9124617,2.669681,0,5.272448,3.014834,2.257614,2.257614,,,
0,-.5916506,-1.754223,-.0230536,0,-1.960578,-2.368927,.4083493,.4083493,,,
0,1.057119,1.402281,1.91967,0,6.43619,4.37907,2.057119,2.057119,,,
0,-1.244367,-1.116752,.2096369,0,-2.395849,-2.151482,-.2443666,-.2443666,,,
0,.0195598,-.1351228,.6448048,0,1.548802,.5292419,1.01956,1.01956,,,
0,1.462145,-.063999,1.341623,0,5.201913,2.739769,2.462145,2.462145,,,
0,-.5093669,.8740039,.1145138,0,.969784,.4791508,.4906331,.4906331,,,
0,-1.805199,-.6215395,-.4035224,0,-3.635459,-2.830261,-.8051987,-.8051987,,,
0,-1.033221,-2.011757,-.4370643,0,-3.515263,-3.482042,-.0332208,-.0332208,,,
0,-.950851,-.5541917,.1762033,0,-1.27969,-1.328839,.049149,.049149,,,
0,-.6991202,.2405757,.7027302,0,.5450655,.2441857,.3008798,.3008798,,,
0,.9098957,.3483217,-1.73929,0,1.428823,-.4810726,1.909896,1.909896,,,
0,-.1916855,-2.786055,-1.210445,0,-3.379871,-4.188186,.8083143,.8083143,,,
0,.3421363,-.5265744,-.3476648,0,.8100333,-.5321029,1.342136,1.342136,,,
0,-.6371156,.3002375,-.2247145,0,-.1987082,-.5615926,.3628844,.3628844,,,
0,-.6462462,-.7403983,.8350046,0,-.1978861,-.5516399,.3537538,.3537538,,,
0,.1764115,.7831582,1.940715,0,4.076696,2.900285,1.176411,1.176411,,,
0,-.9298893,-.3349063,.4762929,0,-.7183919,-.7885026,.0701107,.0701107,,,
0,-.9124181,.878866,-1.080025,0,-1.025996,-1.113578,.087582,.087582,,,
0,.1494901,-.7630686,.6300495,0,1.165961,.0164709,1.14949,1.14949,,,
0,.5827048,.0016407,-.7056083,0,1.461442,-.1212628,1.582705,1.582705,,,
0,-.3873702,-.9404688,-.1637893,0,-.8789984,-1.491628,.6126298,.6126298,,,
0,-.1440179,-1.085766,.5148925,0,.1410908,-.7148913,.8559821,.8559821,,,
0,.8212421,-.5007271,.2300202,0,2.371777,.5505351,1.821242,1.821242,,,
0,-.7197413,.4614594,-.2301517,0,-.2081749,-.4884336,.2802587,.2802587,,,
0,.0328349,-1.370528,1.178253,0,.8733953,-.1594396,1.032835,1.032835,,,
0,.4640321,1.188787,.3412645,0,3.458116,1.994084,1.464032,1.464032,,,
0,.4278955,.9793056,-.5795223,0,2.255574,.8276788,1.427895,1.427895,,,
0,-1.883487,-.524881,.526948,0,-2.764906,-1.88142,-.8834867,-.8834867,,,
0,-.6394031,.693526,-1.807638,0,-1.392918,-1.753515,.3605969,.3605969,,,
0,1.203135,.0802953,-.5084035,0,2.978162,.775027,2.203135,2.203135,,,
0,.614718,-.0903423,1.366064,0,3.505158,1.89044,1.614718,1.614718,,,
0,.9102584,.245581,-.707607,0,2.358491,.4482324,1.910258,1.910258,,,
0,-1.044137,-.7163148,-2.411285,0,-4.215874,-4.171737,-.044137,-.044137,,,
0,-.1106193,-.8901692,-1.143111,0,-1.254519,-2.143899,.8893807,.8893807,,,
0,2.707912,-2.135491,-1.570569,0,2.709765,-.9981474,3.707912,3.707912,,,
0,-1.890616,.3581731,-1.190784,0,-3.613844,-2.723228,-.8906164,-.8906164,,,
0,2.626306,-.520188,.0062439,0,5.738667,2.112362,3.626306,3.626306,,,
0,-1.576644,-.2131163,.8088826,0,-1.557522,-.9808779,-.5766442,-.5766442,,,
0,-.2624393,-1.296665,-.6256697,0,-1.447213,-2.184774,.7375606,.7375606,,,
0,.9517273,-.5547902,-.2669765,0,2.081688,.1299606,1.951727,1.951727,,,
0,-2.512958,-1.44769,-1.002929,0,-6.476534,-4.963577,-1.512958,-1.512958,,,
0,-1.05045,1.083607,-1.730908,0,-1.748201,-1.697751,-.0504497,-.0504497,,,
0,-.0582723,-.2471684,.4097751,0,1.046062,.1043344,.9417278,.9417278,,,
0,-.7170188,-.1401106,-1.922159,0,-2.496308,-2.779289,.2829812,.2829812,,,
0,.0106486,1.495837,1.172813,0,3.689947,2.679299,1.010648,1.010648,,,
0,.1593223,-1.681732,-.0462155,0,-.4093032,-1.568625,1.159322,1.159322,,,
0,-.4061486,.3112663,-.6323189,0,-.1333498,-.7272012,.5938514,.5938514,,,
0,-.6147087,.9161544,-.4445446,0,.2421924,-.1430989,.3852913,.3852913,,,
0,1.408717,1.516551,.6124243,0,5.94641,3.537692,2.408717,2.408717,,,
0,.4718263,.4818082,-.303538,0,2.121923,.6500965,1.471826,1.471826,,,
0,.1085183,-1.148875,.2607927,0,.3289541,-.7795641,1.108518,1.108518,,,
0,1.759265,.4497907,-.5959689,0,4.372352,1.613087,2.759265,2.759265,,,
0,.5627795,.1630415,-1.875485,0,.4131158,-1.149664,1.562779,1.562779,,,
0,1.106759,.7469929,.3250619,0,4.285573,2.178814,2.106759,2.106759,,,
0,.8823152,-.1382866,-.9005895,0,1.725754,-.156561,1.882315,1.882315,,,
0,.1168447,.493779,-.2469461,0,1.480522,.3636776,1.116845,1.116845,,,
0,-.3485538,-.8715736,-.6838158,0,-1.252497,-1.903943,.6514462,.6514462,,,
0,2.034876,-.3679763,.2770731,0,4.978849,1.943973,3.034876,3.034876,,,
0,.2086933,-1.636334,-.5425453,0,-.7614922,-1.970186,1.208693,1.208693,,,
0,-.0526378,.5762025,.3737734,0,1.8447,.897338,.9473623,.9473623,,,
0,.7630213,-.1207144,-1.874875,0,.5304534,-1.232568,1.763021,1.763021,,,
0,-.8905931,1.383438,.4216968,0,1.023949,.9145422,.1094069,.1094069,,,
0,-1.715532,.6949598,-.0652177,0,-1.801322,-1.08579,-.7155323,-.7155323,,,
0,1.116785,2.459543,.0605068,0,5.75362,3.636834,2.116785,2.116785,,,
0,-.1604287,1.235933,-.3797311,0,1.535345,.6957732,.8395714,.8395714,,,
0,1.578887,-.6447567,.1364911,0,3.649508,1.070621,2.578887,2.578887,,,
0,.7334106,.5313365,-1.376198,0,1.62196,-.1114506,1.733411,1.733411,,,
0,1.352677,-1.393153,-1.412773,0,.8994285,-1.453249,2.352677,2.352677,,,
0,-1.38019,-.7820107,-.156598,0,-2.698989,-2.318799,-.3801901,-.3801901,,,
0,-1.01802,.0101606,.4064629,0,-.6194161,-.6013963,-.0180198,-.0180198,,,
0,-.4395132,-.2137201,-.923865,0,-1.016612,-1.577098,.5604868,.5604868,,,
0,.68883,1.394616,.7093118,0,4.481588,2.792758,1.68883,1.68883,,,
0,-.4656992,-.4812212,-1.179936,0,-1.592555,-2.126856,.5343008,.5343008,,,
0,.6277633,.747486,-.0313929,0,2.97162,1.343856,1.627763,1.627763,,,
0,1.25569,.2221915,-.1839497,0,3.549621,1.293931,2.25569,2.25569,,,
0,.2652552,.135856,-.503521,0,1.162845,-.1024098,1.265255,1.265255,,,
0,-.3479486,-.3711565,-.3278543,0,-.3949079,-1.046959,.6520514,.6520514,,,
0,-.3679093,-.422176,-1.068329,0,-1.226324,-1.858414,.6320907,.6320907,,,
0,.5017836,-.5222163,-.7956898,0,.6856612,-.8161224,1.501784,1.501784,,,
0,-.4490191,-.0458973,.2872995,0,.343364,-.2076169,.5509809,.5509809,,,
0,-.349501,1.241797,-1.465124,0,.0776712,-.5728277,.6504989,.6504989,,,
0,-.0149036,1.273878,-.6488617,0,1.595209,.6101127,.9850965,.9850965,,,
0,1.431844,-.5466061,.8877072,0,4.204789,1.772945,2.431844,2.431844,,,
0,-1.342393,-.3121522,2.122209,0,.1252706,.4676636,-.342393,-.342393,,,
0,1.786018,-.5583705,.5996526,0,4.613317,1.8273,2.786018,2.786018,,,
0,1.810272,.9884945,.0559413,0,5.66498,2.854708,2.810272,2.810272,,,
0,-.5354462,.4496073,.0442906,0,.4230056,-.0415482,.4645538,.4645538,,,
0,-1.050684,-.8253956,-1.346158,0,-3.272922,-3.222238,-.0506842,-.0506842,,,
0,1.129372,-.8443518,-2.805783,0,-.3913903,-2.520762,2.129372,2.129372,,,
0,-.1826563,1.134538,1.127666,0,2.896892,2.079548,.8173437,.8173437,,,
0,-1.085482,.3226356,1.614529,0,.7662013,.8516832,-.0854819,-.0854819,,,
0,.7974272,-.0139532,-.3788751,0,2.202026,.4045989,1.797427,1.797427,,,
0,.5340677,-1.011648,.6826643,0,1.739152,.205084,1.534068,1.534068,,,
0,.4279345,.9072161,.0800803,0,2.843165,1.415231,1.427935,1.427935,,,
0,-2.547752,.1541047,-.2417255,0,-4.183125,-2.635373,-1.547752,-1.547752,,,
0,-.941938,-1.711431,.7503042,0,-1.845003,-1.903065,.0580618,.0580618,,,
0,-.4123624,-.1865309,-.9839988,0,-.9952545,-1.582892,.5876375,.5876375,,,
0,.8029877,-.4589021,.8330978,0,2.980171,1.177183,1.802988,1.802988,,,
0,-2.292599,-.2808964,.4348015,0,-3.431293,-2.138694,-1.292599,-1.292599,,,
0,-.0068139,-.1344087,-.3771192,0,.4748444,-.5183418,.9931861,.9931861,,,
0,-.7302039,-.7726734,1.209704,0,-.0233771,-.2931731,.2697961,.2697961,,,
0,-1.428989,.1721812,.9845031,0,-.7012942,-.2723049,-.4289893,-.4289893,,,
0,.5697066,.0623127,.0176697,0,2.219396,.649689,1.569707,1.569707,,,
0,-.6795883,.1128753,.4028708,0,.1565696,-.1638422,.3204117,.3204117,,,
0,-.7420084,.0308879,1.659421,0,1.206292,.9483007,.2579917,.2579917,,,
0,-1.275991,1.414067,-.7838354,0,-.9217517,-.6457602,-.2759914,-.2759914,,,
0,.5941742,.0802803,-.9598054,0,1.308823,-.2853509,1.594174,1.594174,,,
0,.1997511,.6226249,-1.957802,0,.0643255,-1.135426,1.199751,1.199751,,,
0,1.527934,.8370265,.6269471,0,5.519842,2.991908,2.527934,2.527934,,,
0,1.453939,-.0173672,.1017594,0,3.99227,1.538331,2.453939,2.453939,,,
0,-.1110161,-.8179267,1.316795,0,1.276836,.3878521,.8889838,.8889838,,,
0,-.1859229,-2.0604,.1331783,0,-1.299067,-2.113145,.8140771,.8140771,,,
0,-.1605559,-.8697728,-.2882839,0,-.4791685,-1.318613,.839444,.839444,,,
0,-.3981519,1.859336,.7245917,0,2.787624,2.185776,.6018481,.6018481,,,
0,-.4001642,.4479384,.6415668,0,1.289177,.6893411,.5998358,.5998358,,,
0,-.4620384,-.028828,.0019169,0,.0490121,-.4889495,.5379616,.5379616,,,
0,-.5846897,-.7580439,-.0543727,0,-.981796,-1.397106,.4153103,.4153103,,,
0,-.4729017,1.669523,2.152969,0,3.876689,3.349591,.5270982,.5270982,,,
0,-1.026521,.6867629,.1503958,0,-.2158828,-.189362,-.0265207,-.0265207,,,
0,-1.216781,-2.584183,-.1876823,0,-4.205428,-3.988646,-.2167814,-.2167814,,,
0,-1.030775,-.3691548,1.156278,0,-.2744273,-.2436523,-.0307751,-.0307751,,,
0,-.2017826,-1.860706,.3761916,0,-.8880801,-1.686298,.7982174,.7982174,,,
0,.0448927,-.5482898,.8203391,0,1.361835,.3169421,1.044893,1.044893,,,
0,.8559514,1.261245,-.6567279,0,3.31642,1.460469,1.855951,1.855951,,,
0,-1.294247,-2.000562,.8065646,0,-2.782491,-2.488245,-.2942469,-.2942469,,,
0,-1.368816,-.1591655,-1.293407,0,-3.190204,-2.821388,-.3688159,-.3688159,,,
0,.1599692,.5830836,-.0364156,0,1.866606,.7066373,1.159969,1.159969,,,
0,1.188747,-.3691279,-.7925007,0,2.215866,.0271185,2.188747,2.188747,,,
0,-.2383431,-1.634066,1.510038,0,.3992859,-.362371,.7616569,.7616569,,,
0,.5032567,-1.765852,1.744411,0,1.985073,.4818164,1.503257,1.503257,,,
